TextContent,TextType,url,Creator,CreatedAt,IssueID,RelatedPrID,IssueCategory,IsMPLF,CleanedTextContent,SentimentScore
"There are some variables that are defined in a file called google_res which I import. You probably can recreate error without that file. Good luck debugging this.
```
from sklearn.model_selection import train_test_split
import time

import numpy as np

import requests
from requests.auth import HTTPBasicAuth

from google_res import *

from imblearn.over_sampling import SMOTE



def knn(X_train, y_train, X_test, y_test):
    paramk = 11
    x = tf.placeholder(float, shape=X_train.shape)
    y = tf.placeholder(float, shape=X_test.shape[1:])
    computeL0Dist = tf.count_nonzero(x - y, axis=[1])
    find_k_closest_tr_products = tf.contrib.framework.argsort(computeL0Dist, direction='ASCENDING')
    find_labels_k_closest_tr_products = tf.gather(y_train, find_k_closest_tr_products[0:paramk])
    print('SHAPE', find_labels_k_closest_tr_products.shape)
    find_u_labels, find_idex, find_counts = tf.unique_with_counts(find_labels_k_closest_tr_products)
    find_predicted_label = tf.gather(find_u_labels, tf.argmax(find_counts))
    
    # running through the graph
    num_errs = 0
    num_test_products = y_test.shape[0]
    num_train_products = y_train.shape[0]
    
    with tf.Session() as sess:
        for i_te_p in range(0, num_test_products):
            predicted_label = sess.run([find_predicted_label], feed_dict={x:X_train, y:X_test[i_te_p]})
            if predicted_label == y_train[i_te_p]:
                num_errs += 1
                print(num_errs, ""/"", i_te_p)
                print(""\t\t"",predicted_label[0], ""\t\t\t\t"",t_labels[i_te_p])

                if (1):
                    plt.figure(1)
                    plt.subplot(1, 2, 1)
                    plt.imshow(y_test[i_te_p])
                    plt.title('test image has label %i' %(predicted_label[0]))

                    for i in range(num_train_products):
                        if y_train[i] == predicted_label:
                            plt.subplot(1, 2, 2)
                            plt.imshow(x_train[i])
                            plt.title('Correctly labeled as %i' % y_test[i_te_p])
                            plt.draw()
                            break
                    plt.savefig('./results.png')

start_time = time.time()
click_data = np.load('click_data.npy').tolist()
#search_terms_main = list(dict.fromkeys(search_terms_main))

search_terms = [i.split(' ') for i in search_terms_main]
# print(search_terms)
skipgram = []

# using dynamic programming 
def generate_skipgrams(li, length):
    skipgrams = []
    skipgrams.append([]) # we'll keep the zero length empty
    skipgrams.append([])
    for i in li:
        wrapper = []
        wrapper.append(i)
        skipgrams[1].append(wrapper)
    for i in range(1, length):
        skipgrams.append([])
        for j in range(len(skipgrams[i])):
            for k in range(len(li)):
                if not skipgrams[i][j][-1] == li[k]:
                    wrapper = []
                    wrapper.append(li[k])
                    to_append = skipgrams[i][j] + wrapper
                    
                    skipgrams[i + 1].append('%27' +'%20'.join(to_append) + '%27')
                    #skipgrams[i + 1].append(to_append)
    return (skipgrams[length])


skipgrams = []
for j in range(len(search_terms_main)):
    skipgrams.append(generate_skipgrams(search_terms_main[j].split(' '), 2))

num_features = 0 # for computing padding
for i in range(len(skipgrams)):
    if len(skipgrams[i]) > num_features:
        #print(len(skipgrams[i]))
        num_features = len(skipgrams[i])


#print(skipgrams)
#print(num_features)


def pad(skipgrams, max_pad_len):
    padded_skipgrams = []
    for i in range(len(skipgrams)):
        pad_len = max_pad_len - len(skipgrams[i])
        wrapper = []
        for j in range(pad_len):
            wrapper.append('%27%27')
        padded_skipgrams.append(skipgrams[i] + wrapper)

    return padded_skipgrams

skipgrams = pad(skipgrams, num_features)
#print(skipgrams)

# for i in range(len(skipgrams)):
#     print(len(skipgrams[i]))
# Dhiran's code. Expect Errors

first_phrase = [i.replace(' ','%20') for i in search_terms_main]
all_features = [] # stores all the features from feature_clean from various requests


def get_ngrams(l, n):
    ngrams = []
    for i in range(len(l) - n + 1):
        ngrams.append([])
        for j in range(n):
            ngrams[i].append(l[i+j])
    return ngrams


maximum = 0
# query = ''

for i in range(len(search_terms_main)):
    if len(search_terms_main[i].split(' ')) > maximum:
        maximum  = len(search_terms_main[i].split(' '))
        # query = search_terms_main[i]
ngrams = [] # ngrams for each search term

for c, st in enumerate(search_terms_main):
    ngrams.append([]) # this will contain all ngrams for the search term st.
    st_arr = st.split(' ')
    for n in range(1, len(st_arr) + 1):
        ngrams[c].append(get_ngrams(st_arr, n))
    

padding = []
for i in range(maximum):
    padding.append(0)
#print(len(padding))
#print(len(ngrams))

# adding first level padding
for i in range(len(ngrams)):
    for j in range(len(ngrams[i]), maximum):
            ngrams[i].append([])

for i in range(len(ngrams)):
    for j in range(maximum):
        for k in range(maximum - len(ngrams[i][j]) - j):
            padding_unit = []
            # for l in range(j + 1):
            #     padding_unit.append('')
            ngrams[i][j].append(padding_unit)

#first_phrase = first_phrase[154:]
#print(ngrams)
print('first phrase', len(first_phrase))

def get_prod_list(query):
    product_list = []
    for i in range(len(click_data)):   
        if click_data[i][0] == query:
            product_list.append(int(click_data[i][1]))
    return product_list


def clean_list(li):
    return list(map(lambda x: x.split('=')[1], li))

features_x = {}
features_y = {}
total_conf = [[0,0],[0,0]]


first_phrase = list(dict.fromkeys(first_phrase))

for j, elem in enumerate(first_phrase):
    print('so come here', j)
    #print(elem)
    url = '''http://xx.xxx.xx.xx:xxxx/solr/SomeName/select?defType=edismax&fl=[features%20efi.text_0=%27'''+first_phrase[j] + '%27'

    feature_count = 1
    # if j == 2:
    #     break
    # for i in range(len(search_terms[j])):
    #     print('search_terms', search_terms[j][i])
    #     url += '%20efi.text_' + str(feature_count) + '=' + search_terms[j][i]
    #     feature_count += 1

    # add all the ngram terms
    for k in range(len(ngrams[j])): # this goes from 1 gram to 13 grams 
        for l in range(maximum - k): # from one grams to 13grams
            to_add = ngrams[j][k][l] 
            url_compat = '%27' + '%20'.join(to_add) + '%27'
            url+= '%20efi.text_'+ str(feature_count) + '=' + url_compat
            feature_count += 1

    # all skipgrams
    for i in range(len(skipgrams[j])):
        url += '%20efi.text_' + str(feature_count) + '=' + skipgrams[j][i]
        feature_count += 1
    
    print('FEATURE COUNT', feature_count)
    # The last part 
    url += '''],%20score,%20tm_name,%20ts_title,%20tm_field_category_parent_name,%20ts_field_product_brand_1,%20id&indent=on&q='''+first_phrase[j]+'''&qf=ts_field_summary+ts_field_product_specifications+tm_name+ts_title+tm_field_category_parent_name+ts_field_product_brand_1+ts_field_product_details&wt=json'''
    val = requests.get(url, verify=False, auth=HTTPBasicAuth('user', 'S0MEPass\/\/0rd'))
    
    #ids = []
    #category = []
    #title = []
    features = {}
    
    if (val.json() == None):
        print('SKIPPING')
        continue
    print(elem)
    #print(val.json())
    for c, i in enumerate(val.json()['response']['docs']):
        print(i['id'][-7:-3])
        features[int(i['id'][-7:-3])] = i['[features]'].split(',')
   
    features = {k: list(map(lambda x: float(x.split('=')[1]), v)) for k, v in features.items()}    
    #print(features)
    # two extra to store query and id 
    features_x[elem] = []
    features_y[elem] = []
    for k, v in features.items():
        features_x[elem].append(v)
        products = get_prod_list(elem.replace('%20', ' '))
        
        if k in products:
            features_y[elem].append(True)
        else:
            features_y[elem].append(False)
    #print('FEATURES X', features_x[elem])
    #print('FEATURES Y', features_y[elem])
    features_x[elem] = np.asarray(features_x[elem], dtype=float)
    if (False in features_y[elem] and list(features_y[elem]).count(True) > 1):
        os = SMOTE(random_state=0, k_neighbors = 1)
        features_x[elem], features_y[elem] = os.fit_sample(features_x[elem], features_y[elem])    
        X_train, X_test, y_train, y_test = train_test_split(features_x[elem], features_y[elem], test_size=0.3, random_state=0)
        knn(X_train, X_test, y_train, y_test)
        total_conf += confusion


print(total_conf)
print((time.time()-start_time))



print(conf_all)

```",IssueComment,https://github.com/tensorflow/tensorflow/issues/29863#issuecomment-503130172,zendevil,2019-06-18 13:15:15,29863,[29986],Data bug,1,There are some variables that are defined in a file called google_res which I import. You probably can recreate error without that file. Good luck debugging this. ``[code]``,0
@zendevil I am unable to reproduce the issue with above code snippet. Looks some entities are not defined like search_terms_main. Can you help us to reproduce the issue. Thanks! ,IssueComment,https://github.com/tensorflow/tensorflow/issues/29863#issuecomment-503405256,gadagashwini-zz,2019-06-19 04:52:01,29863,[29986],Data bug,1,@zendevil I am unable to reproduce the issue with above code snippet. Looks some entities are not defined like search_terms_main. Can you help us to reproduce the issue. Thanks!,1
I think the issue is that bool support is not available for unique_with_counts. Added a PR #29986 for the fix.,IssueComment,https://github.com/tensorflow/tensorflow/issues/29863#issuecomment-503803850,yongtang,2019-06-20 01:23:18,29863,[29986],Data bug,1,I think the issue is that bool support is not available for unique_with_counts. Added a PR #29986 for the fix.,2
"Are you satisfied with the resolution of your issue?
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=Yes&entry.2137816233=29863"">Yes</a>
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=No&entry.2137816233=29863"">No</a>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/29863#issuecomment-517818305,tensorflow-bot[bot],2019-08-02 19:29:01,29863,[29986],Data bug,1,"Are you satisfied with the resolution of your issue? <a href=""[url]"">Yes</a> <a href=""[url]"">No</a>",0
Added a PR #29987 for the fix.,IssueComment,https://github.com/tensorflow/tensorflow/issues/29867#issuecomment-503804184,yongtang,2019-06-20 01:25:12,29867,[29987],Data bug,0,Added a PR #29987 for the fix.,0
In general this is an error that is easy to fix in user code so I'd rather fix it there. It's ambiguous what to do with a floating point range.,IssueComment,https://github.com/tensorflow/tensorflow/issues/29867#issuecomment-513387768,alextp,2019-07-19 21:43:03,29867,[29987],Data bug,0,In general this is an error that is easy to fix in user code so I'd rather fix it there. It's ambiguous what to do with a floating point range.,0
"Are you satisfied with the resolution of your issue?
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=Yes&entry.2137816233=29867"">Yes</a>
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=No&entry.2137816233=29867"">No</a>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/29867#issuecomment-513387775,tensorflow-bot[bot],2019-07-19 21:43:04,29867,[29987],Data bug,0,"Are you satisfied with the resolution of your issue? <a href=""[url]"">Yes</a> <a href=""[url]"">No</a>",0
It works for numpy,IssueComment,https://github.com/tensorflow/tensorflow/issues/29867#issuecomment-514802818,sleighsoft,2019-07-24 21:14:48,29867,[29987],Data bug,0,It works for numpy,0
Added a PR #30048 for the doctoring fix.,IssueComment,https://github.com/tensorflow/tensorflow/issues/29279#issuecomment-504691461,yongtang,2019-06-22 19:15:09,29279,[30048],Documentation bug,0,Added a PR #30048 for the doctoring fix.,0
Added a PR #30049 for the fix.,IssueComment,https://github.com/tensorflow/tensorflow/issues/30029#issuecomment-504691424,yongtang,2019-06-22 19:14:38,30029,[30049],Data bug,0,Added a PR #30049 for the fix.,0
"Are you satisfied with the resolution of your issue?
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=Yes&entry.2137816233=30029"">Yes</a>
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=No&entry.2137816233=30029"">No</a>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/30029#issuecomment-506066797,tensorflow-bot[bot],2019-06-26 22:22:30,30029,[30049],Data bug,0,"Are you satisfied with the resolution of your issue? <a href=""[url]"">Yes</a> <a href=""[url]"">No</a>",0
Added a PR #30053 for the shape check.,IssueComment,https://github.com/tensorflow/tensorflow/issues/30040#issuecomment-504712466,yongtang,2019-06-23 02:02:19,30040,[30053],Algorithm design bug,0,Added a PR #30053 for the shape check.,0
"Are you satisfied with the resolution of your issue?
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=Yes&entry.2137816233=30040"">Yes</a>
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=No&entry.2137816233=30040"">No</a>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/30040#issuecomment-512507821,tensorflow-bot[bot],2019-07-17 18:12:07,30040,[30053],Algorithm design bug,0,"Are you satisfied with the resolution of your issue? <a href=""[url]"">Yes</a> <a href=""[url]"">No</a>",0
Added a PR #30062 for the fix.,IssueComment,https://github.com/tensorflow/tensorflow/issues/30061#issuecomment-504793571,yongtang,2019-06-23 22:34:10,30061,[30062],Documentation bug,0,Added a PR #30062 for the fix.,0
I am able to reproduce the reported issue with Tensorflow 1.12.0 and 1.13.1. Thanks!,IssueComment,https://github.com/tensorflow/tensorflow/issues/29695#issuecomment-501568763,gadagashwini-zz,2019-06-13 06:34:12,29695,[30102],Code bug,1,I am able to reproduce the reported issue with Tensorflow 1.12.0 and 1.13.1. Thanks!,0
I can reproduce this issue on the latest master branch. PR #30102 is submitted to try to fix this issue.,IssueComment,https://github.com/tensorflow/tensorflow/issues/29695#issuecomment-505212836,feihugis,2019-06-24 23:01:46,29695,[30102],Code bug,1,I can reproduce this issue on the latest master branch. PR #30102 is submitted to try to fix this issue.,1
"Are you satisfied with the resolution of your issue?
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=Yes&entry.2137816233=29695"">Yes</a>
<a href=""https://docs.google.com/forms/d/e/1FAIpQLSfaP12TRhd9xSxjXZjcZFNXPGk4kc1-qMdv3gc6bEP90vY1ew/viewform?entry.85265664=No&entry.2137816233=29695"">No</a>
",IssueComment,https://github.com/tensorflow/tensorflow/issues/29695#issuecomment-506894201,tensorflow-bot[bot],2019-06-28 22:23:49,29695,[30102],Code bug,1,"Are you satisfied with the resolution of your issue? <a href=""[url]"">Yes</a> <a href=""[url]"">No</a>",0
Look where tf.py_function is defined there is no such warning file present regarding dtype to be float. So why it is showing this?,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-487798894,shashvatshahi1998,2019-04-30 01:42:57,28248,[30107],Data bug,0,Look where tf.py_function is defined there is no such warning file present regarding dtype to be float. So why it is showing this?,-2
I am facing the same issue.,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-487897374,rbrueckner,2019-04-30 10:09:16,28248,[30107],Data bug,0,I am facing the same issue.,-1
@KichangKim There was no warning when `TF2.0.0-alpha0` or `tf-nightly` was used. The issue was reproduced with `tf-nightly-2.0-preview`. We will check for the source of error and resolve it. Thanks for finding this. Thanks!,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-489829085,jvishnuvardhan,2019-05-06 23:56:56,28248,[30107],Data bug,0,@KichangKim There was no warning when [code] or [code] was used. The issue was reproduced with [code]. We will check for the source of error and resolve it. Thanks for finding this. Thanks!,3
"Here:
https://github.com/tensorflow/tensorflow/blob/88ed9779719b8b2136a596c7b4dda875568894a3/tensorflow/python/eager/backprop.py#L841

Having the same issue even though the statement is not within `tf.GradientTape`.

Even simpler example:
```python
import tensorflow as tf

tensor = tf.constant([1,2,3])
tf.py_function(lambda x: x.numpy(), [tensor], tensor.dtype)
```

I am wondering why this code is called anyways. My example does not even use `GradientTape`.

Callstack of test.py (just includes code above):
![grafik](https://user-images.githubusercontent.com/9438971/59639047-54f5f480-915a-11e9-916c-a8e958fd6f14.png)

I am not sure it is intended that a `py_function` has a `GradientTape` by default.
",IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-502620563,sleighsoft,2019-06-17 10:06:45,28248,[30107],Data bug,0,Here: [url]#L841 Having the same issue even though the statement is not within [code]. Even simpler example: ``[code]`[code]GradientTape[code]py_function[code]GradientTape` by default.,0
It's likely the tape.watch here https://github.com/tensorflow/tensorflow/blob/88520c4dd6aa804330b053a35676eeffc3380d65/tensorflow/python/ops/script_ops.py#L108 which needs to be called only for floating dtypes.,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-505196367,alextp,2019-06-24 21:54:07,28248,[30107],Data bug,0,It's likely the tape.watch here [url]#L108 which needs to be called only for floating dtypes.,0
I'll happily accept a PR to fix this.,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-505196414,alextp,2019-06-24 21:54:17,28248,[30107],Data bug,0,I'll happily accept a PR to fix this.,3
"The PR #30107 is submitted to fix this issue.

cc @alextp ",IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-505258700,feihugis,2019-06-25 02:51:45,28248,[30107],Data bug,0,The PR #30107 is submitted to fix this issue. cc @alextp,0
Looks like the PR failed a few checks. Is the issue still persisting?,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-505738926,vineetred,2019-06-26 06:30:32,28248,[30107],Data bug,0,Looks like the PR failed a few checks. Is the issue still persisting?,0
This issue still exists in tf-2 version beta-1.,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-506042846,shubhraaich,2019-06-26 21:00:36,28248,[30107],Data bug,0,This issue still exists in tf-2 version beta-1.,-2
You have to use nightly builds,IssueComment,https://github.com/tensorflow/tensorflow/issues/28248#issuecomment-506241397,sleighsoft,2019-06-27 08:10:26,28248,[30107],Data bug,0,You have to use nightly builds,0
Added a PR #29264 for the fix.,IssueComment,https://github.com/tensorflow/tensorflow/issues/29264#issuecomment-507026388,yongtang,2019-06-30 10:49:08,29264,[30257],Documentation bug,0,Added a PR #29264 for the fix.,3
Please provide us complete code to reproduce the issue.Thanks,IssueComment,https://github.com/tensorflow/tensorflow/issues/30122#issuecomment-505815209,ravikyram,2019-06-26 10:21:04,30122,[30258],Version compatibility bug,0,Please provide us complete code to reproduce the issue.Thanks,1
"The following is sufficient to reproduce the issue:

```
import numpy as np
import tensorflow as tf

print(tf.__version__)

train_input_0 = np.random.rand(1000, 1)
train_input_1 = np.random.rand(1000, 1)
train_labels  = np.random.rand(1000, 1)

val_input_0 = np.random.rand(1000, 1)
val_input_1 = np.random.rand(1000, 1)
val_labels  = np.random.rand(1000, 1)

input_0 = tf.keras.Input(shape=(None,), name='input_0')
input_1 = tf.keras.Input(shape=(None,), name='input_1')

class my_model(tf.keras.Model):
    def __init__(self):
        super(my_model, self).__init__(self)
        self.hidden_layer_0 = tf.keras.layers.Dense(100, activation=tf.nn.relu)
        self.hidden_layer_1 = tf.keras.layers.Dense(100, activation=tf.nn.relu)
        self.concat         = tf.keras.layers.Concatenate()

        self.out_layer    = tf.keras.layers.Dense(1, activation=tf.nn.sigmoid)

    def call(self, inputs =  [input_0, input_1]):
        activation_0 = self.hidden_layer_0(inputs['input_0'])
        activation_1 = self.hidden_layer_1(inputs['input_1'])
        concat       = self.concat([activation_0, activation_1])
      
        return self.out_layer(concat)

model = my_model()
opt = tf.optimizers.Adam()
loss = tf.keras.losses.MeanAbsoluteError()
model.compile(opt, loss)

model.fit(x = {'input_0' : train_input_0, 'input_1':  train_input_1}, y = train_labels, 
         validation_data = ({'input_0' : val_input_0, 'input_1':  val_input_1}, val_labels) )
```

This runs with 2.0.0-alpha0, but fails with 2.0.0-beta1
",IssueComment,https://github.com/tensorflow/tensorflow/issues/30122#issuecomment-505885074,fnands,2019-06-26 13:52:56,30122,[30258],Version compatibility bug,0,"The following is sufficient to reproduce the issue: ``[code]`` This runs with 2.0.0-alpha0, but fails with 2.0.0-beta1",-2
